,Time,Vibration RMS Velocity,Temperature,Name,Datetime
69,29.8.2022 17:11:52,0.12,46.9,humidifier Condair,2022-08-29 17:11:52
70,29.8.2022 17:17:55,0.76,29.2,control cabinet,2022-08-29 17:17:55
69,29.8.2022 17:34:32,1.21,27.6,air fan,2022-08-29 17:34:32
69,29.8.2022 18:03:44,0.47,38.3,HVAC drive,2022-08-29 18:03:44
69,29.8.2022 18:06:44,0.37,29.9,control valve,2022-08-29 18:06:44
68,29.8.2022 18:12:10,0.12,47.3,humidifier Condair,2022-08-29 18:12:10
69,29.8.2022 18:18:00,0.76,29.2,control cabinet,2022-08-29 18:18:00
68,29.8.2022 18:34:31,0.77,27.6,air fan,2022-08-29 18:34:31
68,29.8.2022 19:03:54,0.38,38.3,HVAC drive,2022-08-29 19:03:54
68,29.8.2022 19:06:49,0.45,30.7,control valve,2022-08-29 19:06:49
67,29.8.2022 19:12:28,0.2,51.3,humidifier Condair,2022-08-29 19:12:28
68,29.8.2022 19:18:06,0.77,29.2,control cabinet,2022-08-29 19:18:06
67,29.8.2022 19:34:33,1.02,27.8,air fan,2022-08-29 19:34:33
67,29.8.2022 20:04:03,0.57,38.4,HVAC drive,2022-08-29 20:04:03
67,29.8.2022 20:06:54,0.44,31.2,control valve,2022-08-29 20:06:54
66,29.8.2022 20:12:49,0.78,52.1,humidifier Condair,2022-08-29 20:12:49
67,29.8.2022 20:18:12,0.76,29.3,control cabinet,2022-08-29 20:18:12
66,29.8.2022 20:34:32,0.8,27.9,air fan,2022-08-29 20:34:32
66,29.8.2022 21:04:13,0.6,38.5,HVAC drive,2022-08-29 21:04:13
66,29.8.2022 21:07:01,0.45,31.4,control valve,2022-08-29 21:07:01
65,29.8.2022 21:13:09,0.16,52.1,humidifier Condair,2022-08-29 21:13:09
66,29.8.2022 21:18:18,0.77,29.3,control cabinet,2022-08-29 21:18:18
65,29.8.2022 21:34:31,0.95,28.0,air fan,2022-08-29 21:34:31
65,29.8.2022 22:04:22,0.49,38.7,HVAC drive,2022-08-29 22:04:22
65,29.8.2022 22:07:06,0.51,31.4,control valve,2022-08-29 22:07:06
64,29.8.2022 22:13:30,0.69,52.3,humidifier Condair,2022-08-29 22:13:30
65,29.8.2022 22:18:25,0.77,29.3,control cabinet,2022-08-29 22:18:25
64,29.8.2022 22:34:30,1.1,28.1,air fan,2022-08-29 22:34:30
64,29.8.2022 23:04:33,0.45,38.7,HVAC drive,2022-08-29 23:04:33
64,29.8.2022 23:07:14,0.42,31.5,control valve,2022-08-29 23:07:14
63,29.8.2022 23:13:52,0.73,52.5,humidifier Condair,2022-08-29 23:13:52
64,29.8.2022 23:18:34,0.8,29.4,control cabinet,2022-08-29 23:18:34
63,29.8.2022 23:34:29,0.76,28.1,air fan,2022-08-29 23:34:29
63,30.8.2022 00:04:43,0.6,38.7,HVAC drive,2022-08-30 00:04:43
63,30.8.2022 00:07:18,0.4,31.5,control valve,2022-08-30 00:07:18
62,30.8.2022 00:14:14,0.61,52.4,humidifier Condair,2022-08-30 00:14:14
63,30.8.2022 00:18:40,0.76,29.4,control cabinet,2022-08-30 00:18:40
62,30.8.2022 00:34:29,0.99,28.1,air fan,2022-08-30 00:34:29
62,30.8.2022 01:04:53,0.5,38.7,HVAC drive,2022-08-30 01:04:53
62,30.8.2022 01:07:24,0.49,31.5,control valve,2022-08-30 01:07:24
61,30.8.2022 01:14:35,0.12,52.5,humidifier Condair,2022-08-30 01:14:35
62,30.8.2022 01:18:45,0.76,29.4,control cabinet,2022-08-30 01:18:45
61,30.8.2022 01:34:27,0.73,28.2,air fan,2022-08-30 01:34:27
61,30.8.2022 02:05:02,0.5,38.8,HVAC drive,2022-08-30 02:05:02
61,30.8.2022 02:07:28,0.36,31.5,control valve,2022-08-30 02:07:28
60,30.8.2022 02:14:56,0.7,52.7,humidifier Condair,2022-08-30 02:14:56
61,30.8.2022 02:18:52,0.76,29.4,control cabinet,2022-08-30 02:18:52
60,30.8.2022 02:34:26,0.95,28.3,air fan,2022-08-30 02:34:26
60,30.8.2022 03:05:12,0.52,38.8,HVAC drive,2022-08-30 03:05:12
60,30.8.2022 03:07:33,0.42,31.5,control valve,2022-08-30 03:07:33
59,30.8.2022 03:15:17,0.71,52.4,humidifier Condair,2022-08-30 03:15:17
60,30.8.2022 03:18:57,0.77,29.4,control cabinet,2022-08-30 03:18:57
59,30.8.2022 03:34:25,0.8,28.3,air fan,2022-08-30 03:34:25
59,30.8.2022 04:05:22,0.52,38.8,HVAC drive,2022-08-30 04:05:22
59,30.8.2022 04:07:38,0.36,31.5,control valve,2022-08-30 04:07:38
58,30.8.2022 04:15:37,0.76,52.4,humidifier Condair,2022-08-30 04:15:37
59,30.8.2022 04:19:02,0.76,29.4,control cabinet,2022-08-30 04:19:02
58,30.8.2022 04:34:23,1.02,28.3,air fan,2022-08-30 04:34:23
58,30.8.2022 05:05:31,0.5,38.8,HVAC drive,2022-08-30 05:05:31
58,30.8.2022 05:07:42,0.42,31.4,control valve,2022-08-30 05:07:42
57,30.8.2022 05:15:57,0.66,52.2,humidifier Condair,2022-08-30 05:15:57
58,30.8.2022 05:19:08,0.77,29.4,control cabinet,2022-08-30 05:19:08
57,30.8.2022 05:34:21,0.69,28.4,air fan,2022-08-30 05:34:21
57,30.8.2022 06:05:40,0.54,38.9,HVAC drive,2022-08-30 06:05:40
57,30.8.2022 06:07:46,0.42,31.5,control valve,2022-08-30 06:07:46
56,30.8.2022 06:16:18,0.64,52.5,humidifier Condair,2022-08-30 06:16:18
57,30.8.2022 06:19:13,0.76,29.4,control cabinet,2022-08-30 06:19:13
56,30.8.2022 06:34:19,0.8,28.4,air fan,2022-08-30 06:34:19
56,30.8.2022 07:05:49,0.43,38.8,HVAC drive,2022-08-30 07:05:49
56,30.8.2022 07:07:50,0.42,31.5,control valve,2022-08-30 07:07:50
55,30.8.2022 07:16:40,0.77,52.4,humidifier Condair,2022-08-30 07:16:40
56,30.8.2022 07:19:17,0.76,29.4,control cabinet,2022-08-30 07:19:17
55,30.8.2022 07:34:18,0.84,28.3,air fan,2022-08-30 07:34:18
55,30.8.2022 08:05:58,0.45,38.8,HVAC drive,2022-08-30 08:05:58
55,30.8.2022 08:07:55,0.45,31.4,control valve,2022-08-30 08:07:55
54,30.8.2022 08:17:01,0.8,52.3,humidifier Condair,2022-08-30 08:17:01
55,30.8.2022 08:19:23,0.76,29.3,control cabinet,2022-08-30 08:19:23
54,30.8.2022 08:34:16,0.77,28.1,air fan,2022-08-30 08:34:16
54,30.8.2022 09:06:12,0.52,38.6,HVAC drive,2022-08-30 09:06:12
54,30.8.2022 09:08:00,0.38,31.4,control valve,2022-08-30 09:08:00
53,30.8.2022 09:17:22,0.61,52.4,humidifier Condair,2022-08-30 09:17:22
54,30.8.2022 09:19:29,0.76,29.3,control cabinet,2022-08-30 09:19:29
53,30.8.2022 09:34:17,1.02,28.0,air fan,2022-08-30 09:34:17
53,30.8.2022 10:06:22,0.63,38.5,HVAC drive,2022-08-30 10:06:22
53,30.8.2022 10:08:04,0.36,31.1,control valve,2022-08-30 10:08:04
52,30.8.2022 10:17:43,0.12,52.1,humidifier Condair,2022-08-30 10:17:43
53,30.8.2022 10:19:34,0.72,29.3,control cabinet,2022-08-30 10:19:34
52,30.8.2022 10:34:16,0.99,27.7,air fan,2022-08-30 10:34:16
52,30.8.2022 11:06:31,0.54,38.1,HVAC drive,2022-08-30 11:06:31
52,30.8.2022 11:08:12,0.43,30.8,control valve,2022-08-30 11:08:12
51,30.8.2022 11:18:06,0.12,52.1,humidifier Condair,2022-08-30 11:18:06
52,30.8.2022 11:19:42,0.76,29.3,control cabinet,2022-08-30 11:19:42
51,30.8.2022 11:34:15,0.88,27.6,air fan,2022-08-30 11:34:15
51,30.8.2022 12:06:40,0.44,38.2,HVAC drive,2022-08-30 12:06:40
51,30.8.2022 12:08:17,0.4,30.6,control valve,2022-08-30 12:08:17
50,30.8.2022 12:18:28,0.23,52.1,humidifier Condair,2022-08-30 12:18:28
51,30.8.2022 12:19:48,0.76,29.3,control cabinet,2022-08-30 12:19:48
50,30.8.2022 12:34:13,0.69,27.4,air fan,2022-08-30 12:34:13
50,30.8.2022 13:06:53,0.44,38.2,HVAC drive,2022-08-30 13:06:53
50,30.8.2022 13:08:23,0.43,30.7,control valve,2022-08-30 13:08:23
49,30.8.2022 13:18:50,0.34,51.1,humidifier Condair,2022-08-30 13:18:50
50,30.8.2022 13:19:56,0.77,29.3,control cabinet,2022-08-30 13:19:56
49,30.8.2022 13:34:12,0.73,27.5,air fan,2022-08-30 13:34:12
49,30.8.2022 14:07:07,0.48,38.2,HVAC drive,2022-08-30 14:07:07
49,30.8.2022 14:08:29,0.37,30.6,control valve,2022-08-30 14:08:29
48,30.8.2022 14:19:10,0.58,52.2,humidifier Condair,2022-08-30 14:19:10
49,30.8.2022 14:20:02,0.77,29.3,control cabinet,2022-08-30 14:20:02
48,30.8.2022 14:34:12,0.8,27.5,air fan,2022-08-30 14:34:12
48,30.8.2022 15:07:17,0.49,38.1,HVAC drive,2022-08-30 15:07:17
48,30.8.2022 15:08:36,0.38,30.7,control valve,2022-08-30 15:08:36
47,30.8.2022 15:19:31,0.16,52.1,humidifier Condair,2022-08-30 15:19:31
48,30.8.2022 15:20:10,0.76,29.3,control cabinet,2022-08-30 15:20:10
47,30.8.2022 15:34:12,0.77,27.3,air fan,2022-08-30 15:34:12
47,30.8.2022 16:07:28,0.54,38.1,HVAC drive,2022-08-30 16:07:28
47,30.8.2022 16:08:43,0.31,30.7,control valve,2022-08-30 16:08:43
46,30.8.2022 16:19:53,0.32,51.9,humidifier Condair,2022-08-30 16:19:53
47,30.8.2022 16:20:16,0.76,29.3,control cabinet,2022-08-30 16:20:16
46,30.8.2022 16:34:13,0.95,27.4,air fan,2022-08-30 16:34:13
46,30.8.2022 17:07:41,0.49,38.2,HVAC drive,2022-08-30 17:07:41
46,30.8.2022 17:08:48,0.38,30.8,control valve,2022-08-30 17:08:48
45,30.8.2022 17:20:14,0.74,52.2,humidifier Condair,2022-08-30 17:20:14
46,30.8.2022 17:20:26,0.76,29.3,control cabinet,2022-08-30 17:20:26
45,30.8.2022 17:34:14,0.79,27.5,air fan,2022-08-30 17:34:14
45,30.8.2022 18:07:51,0.52,38.3,HVAC drive,2022-08-30 18:07:51
45,30.8.2022 18:08:53,0.3,31.1,control valve,2022-08-30 18:08:53
45,30.8.2022 18:20:32,0.76,29.3,control cabinet,2022-08-30 18:20:32
44,30.8.2022 18:20:35,0.58,52.3,humidifier Condair,2022-08-30 18:20:35
44,30.8.2022 18:34:12,0.73,27.8,air fan,2022-08-30 18:34:12
44,30.8.2022 19:08:01,0.4,38.5,HVAC drive,2022-08-30 19:08:01
44,30.8.2022 19:08:57,0.38,31.4,control valve,2022-08-30 19:08:57
44,30.8.2022 19:20:41,0.76,29.3,control cabinet,2022-08-30 19:20:41
43,30.8.2022 19:20:56,0.97,52.1,humidifier Condair,2022-08-30 19:20:56
43,30.8.2022 19:34:14,0.69,27.9,air fan,2022-08-30 19:34:14
43,30.8.2022 20:08:12,0.49,38.6,HVAC drive,2022-08-30 20:08:12
43,30.8.2022 20:09:01,0.4,31.4,control valve,2022-08-30 20:09:01
43,30.8.2022 20:20:46,0.76,29.3,control cabinet,2022-08-30 20:20:46
42,30.8.2022 20:21:17,0.12,52.1,humidifier Condair,2022-08-30 20:21:17
42,30.8.2022 20:34:14,0.84,27.9,air fan,2022-08-30 20:34:14
42,30.8.2022 21:08:21,0.43,38.6,HVAC drive,2022-08-30 21:08:21
42,30.8.2022 21:09:05,0.37,31.2,control valve,2022-08-30 21:09:05
42,30.8.2022 21:20:52,0.76,29.4,control cabinet,2022-08-30 21:20:52
41,30.8.2022 21:21:38,0.16,52.2,humidifier Condair,2022-08-30 21:21:38
41,30.8.2022 21:34:12,0.91,28.0,air fan,2022-08-30 21:34:12
41,30.8.2022 22:08:30,0.54,38.7,HVAC drive,2022-08-30 22:08:30
41,30.8.2022 22:09:10,0.39,31.4,control valve,2022-08-30 22:09:10
41,30.8.2022 22:20:58,0.76,29.4,control cabinet,2022-08-30 22:20:58
40,30.8.2022 22:21:59,0.12,52.2,humidifier Condair,2022-08-30 22:21:59
40,30.8.2022 22:34:11,0.77,28.1,air fan,2022-08-30 22:34:11
40,30.8.2022 23:08:41,0.47,38.7,HVAC drive,2022-08-30 23:08:41
40,30.8.2022 23:09:15,0.34,31.5,control valve,2022-08-30 23:09:15
40,30.8.2022 23:21:03,0.76,29.4,control cabinet,2022-08-30 23:21:03
39,30.8.2022 23:22:20,0.29,52.3,humidifier Condair,2022-08-30 23:22:20
39,30.8.2022 23:34:11,0.66,28.2,air fan,2022-08-30 23:34:11
39,31.8.2022 00:08:50,0.54,38.7,HVAC drive,2022-08-31 00:08:50
39,31.8.2022 00:09:20,0.38,31.5,control valve,2022-08-31 00:09:20
39,31.8.2022 00:21:09,0.76,29.4,control cabinet,2022-08-31 00:21:09
38,31.8.2022 00:22:41,0.12,52.1,humidifier Condair,2022-08-31 00:22:41
38,31.8.2022 00:34:11,0.95,28.2,air fan,2022-08-31 00:34:11
38,31.8.2022 01:09:00,0.54,38.8,HVAC drive,2022-08-31 01:09:00
38,31.8.2022 01:09:24,0.37,31.4,control valve,2022-08-31 01:09:24
38,31.8.2022 01:21:17,0.72,29.4,control cabinet,2022-08-31 01:21:17
37,31.8.2022 01:23:01,0.16,52.0,humidifier Condair,2022-08-31 01:23:01
37,31.8.2022 01:34:10,0.84,28.2,air fan,2022-08-31 01:34:10
37,31.8.2022 02:09:09,0.45,38.7,HVAC drive,2022-08-31 02:09:09
37,31.8.2022 02:09:32,0.47,31.2,control valve,2022-08-31 02:09:32
37,31.8.2022 02:21:23,0.76,29.4,control cabinet,2022-08-31 02:21:23
36,31.8.2022 02:23:21,0.12,50.4,humidifier Condair,2022-08-31 02:23:21
36,31.8.2022 02:34:11,0.73,28.1,air fan,2022-08-31 02:34:11
36,31.8.2022 03:09:21,0.49,38.6,HVAC drive,2022-08-31 03:09:21
36,31.8.2022 03:09:38,0.42,30.3,control valve,2022-08-31 03:09:38
36,31.8.2022 03:21:29,0.72,29.4,control cabinet,2022-08-31 03:21:29
35,31.8.2022 03:23:40,0.16,48.5,humidifier Condair,2022-08-31 03:23:40
35,31.8.2022 03:34:10,0.95,28.1,air fan,2022-08-31 03:34:10
35,31.8.2022 04:09:31,0.7,38.6,HVAC drive,2022-08-31 04:09:31
35,31.8.2022 04:09:43,0.45,30.0,control valve,2022-08-31 04:09:43
35,31.8.2022 04:21:35,0.76,29.3,control cabinet,2022-08-31 04:21:35
34,31.8.2022 04:23:59,0.16,45.5,humidifier Condair,2022-08-31 04:23:59
34,31.8.2022 04:34:09,0.95,28.0,air fan,2022-08-31 04:34:09
34,31.8.2022 05:09:40,0.54,38.2,HVAC drive,2022-08-31 05:09:40
34,31.8.2022 05:09:47,0.39,29.4,control valve,2022-08-31 05:09:47
34,31.8.2022 05:21:41,0.73,29.2,control cabinet,2022-08-31 05:21:41
33,31.8.2022 05:24:14,0.12,43.2,humidifier Condair,2022-08-31 05:24:14
33,31.8.2022 05:34:07,0.73,27.7,air fan,2022-08-31 05:34:07
33,31.8.2022 06:09:49,0.4,38.0,HVAC drive,2022-08-31 06:09:49
33,31.8.2022 06:09:51,0.47,29.1,control valve,2022-08-31 06:09:51
33,31.8.2022 06:21:46,0.76,29.2,control cabinet,2022-08-31 06:21:46
32,31.8.2022 06:24:27,0.12,41.4,humidifier Condair,2022-08-31 06:24:27
32,31.8.2022 06:34:05,0.59,27.4,air fan,2022-08-31 06:34:05
32,31.8.2022 07:09:54,0.43,29.0,control valve,2022-08-31 07:09:54
32,31.8.2022 07:09:58,0.43,37.9,HVAC drive,2022-08-31 07:09:58
32,31.8.2022 07:21:51,0.77,29.2,control cabinet,2022-08-31 07:21:51
31,31.8.2022 07:24:39,0.16,39.8,humidifier Condair,2022-08-31 07:24:39
31,31.8.2022 07:34:04,0.69,27.3,air fan,2022-08-31 07:34:04
31,31.8.2022 08:09:58,0.37,28.9,control valve,2022-08-31 08:09:58
31,31.8.2022 08:10:06,0.51,37.7,HVAC drive,2022-08-31 08:10:06
31,31.8.2022 08:21:56,0.76,29.1,control cabinet,2022-08-31 08:21:56
30,31.8.2022 08:24:51,0.12,38.5,humidifier Condair,2022-08-31 08:24:51
30,31.8.2022 08:34:02,0.8,27.0,air fan,2022-08-31 08:34:02
30,31.8.2022 09:10:08,0.41,28.9,control valve,2022-08-31 09:10:08
30,31.8.2022 09:10:25,0.52,37.5,HVAC drive,2022-08-31 09:10:25
30,31.8.2022 09:22:04,0.76,29.1,control cabinet,2022-08-31 09:22:04
29,31.8.2022 09:25:03,0.12,37.5,humidifier Condair,2022-08-31 09:25:03
29,31.8.2022 09:34:02,1.43,26.8,air fan,2022-08-31 09:34:02
29,31.8.2022 10:10:16,0.45,28.8,control valve,2022-08-31 10:10:16
29,31.8.2022 10:10:34,0.45,37.4,HVAC drive,2022-08-31 10:10:34
29,31.8.2022 10:22:10,0.72,29.1,control cabinet,2022-08-31 10:22:10
28,31.8.2022 10:25:13,0.12,36.5,humidifier Condair,2022-08-31 10:25:13
28,31.8.2022 10:34:01,0.8,26.8,air fan,2022-08-31 10:34:01
28,31.8.2022 11:10:21,0.4,28.9,control valve,2022-08-31 11:10:21
28,31.8.2022 11:10:45,0.52,37.3,HVAC drive,2022-08-31 11:10:45
28,31.8.2022 11:22:18,0.72,29.1,control cabinet,2022-08-31 11:22:18
27,31.8.2022 11:25:23,0.12,35.8,humidifier Condair,2022-08-31 11:25:23
27,31.8.2022 11:34:02,0.8,26.8,air fan,2022-08-31 11:34:02
27,31.8.2022 12:10:26,0.4,28.8,control valve,2022-08-31 12:10:26
27,31.8.2022 12:11:06,0.55,37.4,HVAC drive,2022-08-31 12:11:06
27,31.8.2022 12:22:31,0.72,29.1,control cabinet,2022-08-31 12:22:31
26,31.8.2022 12:25:43,0.16,35.0,humidifier Condair,2022-08-31 12:25:43
26,31.8.2022 12:34:09,0.88,26.6,air fan,2022-08-31 12:34:09
26,31.8.2022 13:10:31,0.39,28.8,control valve,2022-08-31 13:10:31
26,31.8.2022 13:11:23,0.43,37.4,HVAC drive,2022-08-31 13:11:23
26,31.8.2022 13:22:38,0.72,29.1,control cabinet,2022-08-31 13:22:38
25,31.8.2022 13:25:56,0.12,34.5,humidifier Condair,2022-08-31 13:25:56
25,31.8.2022 13:34:13,0.91,26.6,air fan,2022-08-31 13:34:13
25,31.8.2022 14:10:35,0.42,28.7,control valve,2022-08-31 14:10:35
25,31.8.2022 14:11:32,0.47,37.4,HVAC drive,2022-08-31 14:11:32
25,31.8.2022 14:22:43,0.72,29.1,control cabinet,2022-08-31 14:22:43
24,31.8.2022 14:26:04,0.12,33.9,humidifier Condair,2022-08-31 14:26:04
24,31.8.2022 14:34:13,0.77,26.5,air fan,2022-08-31 14:34:13
24,31.8.2022 15:10:38,0.39,28.6,control valve,2022-08-31 15:10:38
24,31.8.2022 15:11:44,0.57,37.3,HVAC drive,2022-08-31 15:11:44
24,31.8.2022 15:22:50,0.72,29.1,control cabinet,2022-08-31 15:22:50
23,31.8.2022 15:26:12,0.12,33.3,humidifier Condair,2022-08-31 15:26:12
23,31.8.2022 15:34:11,0.73,26.5,air fan,2022-08-31 15:34:11
23,31.8.2022 16:10:42,0.43,28.7,control valve,2022-08-31 16:10:42
23,31.8.2022 16:11:53,0.48,37.3,HVAC drive,2022-08-31 16:11:53
23,31.8.2022 16:22:56,0.76,29.1,control cabinet,2022-08-31 16:22:56
22,31.8.2022 16:26:21,0.12,33.0,humidifier Condair,2022-08-31 16:26:21
22,31.8.2022 16:34:10,0.87,26.6,air fan,2022-08-31 16:34:10
22,31.8.2022 17:10:46,0.43,28.6,control valve,2022-08-31 17:10:46
22,31.8.2022 17:12:02,0.41,37.3,HVAC drive,2022-08-31 17:12:02
22,31.8.2022 17:23:01,0.69,29.1,control cabinet,2022-08-31 17:23:01
21,31.8.2022 17:26:34,0.12,32.5,humidifier Condair,2022-08-31 17:26:34
21,31.8.2022 17:34:10,0.88,26.5,air fan,2022-08-31 17:34:10
21,31.8.2022 18:10:51,0.42,28.5,control valve,2022-08-31 18:10:51
21,31.8.2022 18:12:13,0.49,37.2,HVAC drive,2022-08-31 18:12:13
21,31.8.2022 18:23:07,0.76,29.0,control cabinet,2022-08-31 18:23:07
20,31.8.2022 18:26:40,0.12,32.2,humidifier Condair,2022-08-31 18:26:40
20,31.8.2022 18:34:10,0.8,26.3,air fan,2022-08-31 18:34:10
20,31.8.2022 19:10:54,0.48,28.5,control valve,2022-08-31 19:10:54
20,31.8.2022 19:12:24,0.46,37.2,HVAC drive,2022-08-31 19:12:24
20,31.8.2022 19:23:14,0.76,29.0,control cabinet,2022-08-31 19:23:14
19,31.8.2022 19:26:46,0.12,31.9,humidifier Condair,2022-08-31 19:26:46
19,31.8.2022 19:34:09,0.99,26.5,air fan,2022-08-31 19:34:09
19,31.8.2022 20:10:59,0.43,28.5,control valve,2022-08-31 20:10:59
19,31.8.2022 20:12:33,0.46,37.2,HVAC drive,2022-08-31 20:12:33
19,31.8.2022 20:23:20,0.69,29.0,control cabinet,2022-08-31 20:23:20
18,31.8.2022 20:26:53,0.12,31.6,humidifier Condair,2022-08-31 20:26:53
18,31.8.2022 20:34:08,0.73,26.5,air fan,2022-08-31 20:34:08
18,31.8.2022 21:11:02,0.39,28.5,control valve,2022-08-31 21:11:02
18,31.8.2022 21:12:42,0.43,37.2,HVAC drive,2022-08-31 21:12:42
18,31.8.2022 21:23:26,0.72,29.0,control cabinet,2022-08-31 21:23:26
17,31.8.2022 21:26:58,0.12,31.5,humidifier Condair,2022-08-31 21:26:58
17,31.8.2022 21:34:09,0.77,26.7,air fan,2022-08-31 21:34:09
17,31.8.2022 22:11:05,0.42,28.5,control valve,2022-08-31 22:11:05
17,31.8.2022 22:12:51,0.57,37.3,HVAC drive,2022-08-31 22:12:51
17,31.8.2022 22:23:31,0.76,29.0,control cabinet,2022-08-31 22:23:31
16,31.8.2022 22:27:04,0.14,31.3,humidifier Condair,2022-08-31 22:27:04
16,31.8.2022 22:34:07,0.73,26.8,air fan,2022-08-31 22:34:07
16,31.8.2022 23:11:08,0.38,28.5,control valve,2022-08-31 23:11:08
16,31.8.2022 23:13:00,0.52,37.3,HVAC drive,2022-08-31 23:13:00
16,31.8.2022 23:23:36,0.76,29.0,control cabinet,2022-08-31 23:23:36
15,31.8.2022 23:27:09,0.12,31.1,humidifier Condair,2022-08-31 23:27:09
15,31.8.2022 23:34:06,0.8,27.0,air fan,2022-08-31 23:34:06
15,1.9.2022 00:11:11,0.4,28.5,control valve,2022-09-01 00:11:11
15,1.9.2022 00:13:09,0.43,37.3,HVAC drive,2022-09-01 00:13:09
15,1.9.2022 00:23:41,0.76,29.0,control cabinet,2022-09-01 00:23:41
14,1.9.2022 00:27:15,0.12,30.9,humidifier Condair,2022-09-01 00:27:15
14,1.9.2022 00:34:03,0.58,27.0,air fan,2022-09-01 00:34:03
14,1.9.2022 01:11:14,0.43,28.5,control valve,2022-09-01 01:11:14
14,1.9.2022 01:13:17,0.55,37.4,HVAC drive,2022-09-01 01:13:17
14,1.9.2022 01:23:45,0.76,29.0,control cabinet,2022-09-01 01:23:45
13,1.9.2022 01:27:21,0.16,37.9,humidifier Condair,2022-09-01 01:27:21
13,1.9.2022 01:34:01,0.87,27.0,air fan,2022-09-01 01:34:01
13,1.9.2022 02:11:19,0.5,28.6,control valve,2022-09-01 02:11:19
13,1.9.2022 02:13:26,0.43,37.5,HVAC drive,2022-09-01 02:13:26
13,1.9.2022 02:23:52,0.76,29.0,control cabinet,2022-09-01 02:23:52
12,1.9.2022 02:27:37,0.12,45.1,humidifier Condair,2022-09-01 02:27:37
12,1.9.2022 02:33:59,0.73,27.0,air fan,2022-09-01 02:33:59
12,1.9.2022 03:11:22,0.48,28.6,control valve,2022-09-01 03:11:22
12,1.9.2022 03:13:35,0.54,37.5,HVAC drive,2022-09-01 03:13:35
12,1.9.2022 03:23:58,0.76,28.9,control cabinet,2022-09-01 03:23:58
11,1.9.2022 03:27:52,0.16,42.3,humidifier Condair,2022-09-01 03:27:52
11,1.9.2022 03:34:02,0.69,27.0,air fan,2022-09-01 03:34:02
11,1.9.2022 04:11:25,0.4,28.5,control valve,2022-09-01 04:11:25
11,1.9.2022 04:13:44,0.54,37.5,HVAC drive,2022-09-01 04:13:44
11,1.9.2022 04:24:03,0.76,28.9,control cabinet,2022-09-01 04:24:03
10,1.9.2022 04:28:04,0.12,40.3,humidifier Condair,2022-09-01 04:28:04
10,1.9.2022 04:33:59,0.91,27.0,air fan,2022-09-01 04:33:59
10,1.9.2022 05:11:29,0.42,28.5,control valve,2022-09-01 05:11:29
10,1.9.2022 05:13:52,0.51,37.4,HVAC drive,2022-09-01 05:13:52
10,1.9.2022 05:24:09,0.76,28.9,control cabinet,2022-09-01 05:24:09
9,1.9.2022 05:28:14,0.12,38.7,humidifier Condair,2022-09-01 05:28:14
9,1.9.2022 05:33:57,0.8,27.0,air fan,2022-09-01 05:33:57
9,1.9.2022 06:11:32,0.33,28.4,control valve,2022-09-01 06:11:32
9,1.9.2022 06:14:01,0.43,37.4,HVAC drive,2022-09-01 06:14:01
9,1.9.2022 06:24:14,0.72,28.9,control cabinet,2022-09-01 06:24:14
8,1.9.2022 06:28:24,0.16,37.3,humidifier Condair,2022-09-01 06:28:24
8,1.9.2022 06:33:53,0.73,26.9,air fan,2022-09-01 06:33:53
8,1.9.2022 07:11:36,0.4,28.4,control valve,2022-09-01 07:11:36
8,1.9.2022 07:14:09,0.54,37.3,HVAC drive,2022-09-01 07:14:09
8,1.9.2022 07:24:20,0.72,28.9,control cabinet,2022-09-01 07:24:20
7,1.9.2022 07:28:33,0.12,36.2,humidifier Condair,2022-09-01 07:28:33
7,1.9.2022 07:33:51,0.91,26.9,air fan,2022-09-01 07:33:51
7,1.9.2022 08:11:40,0.51,28.4,control valve,2022-09-01 08:11:40
7,1.9.2022 08:14:18,0.66,37.3,HVAC drive,2022-09-01 08:14:18
7,1.9.2022 08:24:26,0.77,28.9,control cabinet,2022-09-01 08:24:26
6,1.9.2022 08:28:43,0.12,35.3,humidifier Condair,2022-09-01 08:28:43
6,1.9.2022 08:33:50,0.77,26.7,air fan,2022-09-01 08:33:50
6,1.9.2022 09:11:44,0.43,28.4,control valve,2022-09-01 09:11:44
6,1.9.2022 09:14:27,0.49,37.2,HVAC drive,2022-09-01 09:14:27
6,1.9.2022 09:24:32,0.72,28.9,control cabinet,2022-09-01 09:24:32
5,1.9.2022 09:28:52,0.12,34.5,humidifier Condair,2022-09-01 09:28:52
5,1.9.2022 09:33:48,1.06,26.5,air fan,2022-09-01 09:33:48
5,1.9.2022 10:11:49,0.48,28.4,control valve,2022-09-01 10:11:49
5,1.9.2022 10:14:41,0.54,37.1,HVAC drive,2022-09-01 10:14:41
5,1.9.2022 10:24:41,0.77,28.8,control cabinet,2022-09-01 10:24:41
4,1.9.2022 10:29:07,0.16,33.8,humidifier Condair,2022-09-01 10:29:07
4,1.9.2022 10:33:52,1.03,26.2,air fan,2022-09-01 10:33:52
4,1.9.2022 11:11:53,0.37,28.3,control valve,2022-09-01 11:11:53
4,1.9.2022 11:14:52,0.65,37.0,HVAC drive,2022-09-01 11:14:52
4,1.9.2022 11:24:54,0.72,28.8,control cabinet,2022-09-01 11:24:54
3,1.9.2022 11:29:19,0.12,33.3,humidifier Condair,2022-09-01 11:29:19
3,1.9.2022 11:33:57,0.88,26.1,air fan,2022-09-01 11:33:57
3,1.9.2022 12:12:24,0.35,28.4,control valve,2022-09-01 12:12:24
